sa2_name_2011,longitude,latitude,points,focal_longitude,focal_latitude,focal_dist,focal_angle,points1,focal_longitude1,focal_latitude1,focal_distance1,angle1,rownumber,hex_long,hex_lat,hex_id
Lambton - New Lambton,151.70453922701677,-32.924050170013444,Sydney,151.1851798,-33.92001097,120563.17743906261,23.377689524635006,Sydney,151.1851798,-33.92001097,120563.17743906261,23.377689524635006,1537,152.8956391583563,-32.00207565605681,86528
Wallsend - Elermore Vale,151.65602818560075,-32.903293646867446,Sydney,151.1851798,-33.92001097,120972.34846179954,21.005805678578103,Sydney,151.1851798,-33.92001097,120972.34846179954,21.005805678578103,1538,152.2956391583563,-31.655665494543037,87521
Cessnock,151.36210389487363,-32.831958168144986,Sydney,151.1851798,-33.92001097,121795.44058735926,7.68428863448401,Sydney,151.1851798,-33.92001097,121795.44058735926,7.68428863448401,1539,151.09563915835628,-31.655665494543037,87515
Hamilton - Broadmeadow,151.74068896390654,-32.92425948450034,Sydney,151.1851798,-33.92001097,121927.99434340386,24.81534912511877,Sydney,151.1851798,-33.92001097,121927.99434340386,24.81534912511877,1540,152.59563915835628,-31.828870575299923,87025
Nowra,150.59650344998212,-34.90622112087759,Sydney,151.1851798,-33.92001097,122054.50117926161,-153.6157176902153,Sydney,151.1851798,-33.92001097,122054.50117926161,-153.6157176902153,1541,150.1956391583563,-36.332202674979,74065
Tumbarumba,148.12523774748243,-36.02217684237995,Canberra,149.1290262,-35.28302855,122426.95146127557,-131.88983291529453,Canberra,149.1290262,-35.28302855,122426.95146127557,-131.88983291529453,1542,147.99563915835628,-35.98579251346523,75050
Young Region,148.495594591014,-34.309796296788576,Canberra,149.1290262,-35.28302855,122544.24787858022,-27.942998679862516,Canberra,149.1290262,-35.28302855,122544.24787858022,-27.942998679862516,1543,148.2956391583563,-34.08053662513946,80529
Newcastle - Cooks Hill,151.77400269460227,-32.93109255263675,Sydney,151.1851798,-33.92001097,122593.34729955485,26.262910883146382,Sydney,151.1851798,-33.92001097,122593.34729955485,26.262910883146382,1544,151.7956391583563,-31.482460413786146,88017
Waratah - North Lambton,151.71754724003404,-32.90405952791377,Sydney,151.1851798,-33.92001097,123081.64167724634,23.478748908909495,Sydney,151.1851798,-33.92001097,123081.64167724634,23.478748908909495,1545,151.99563915835628,-31.482460413786146,88018
Maryland - Fletcher - Minmi,151.63797654587094,-32.875455149596704,Sydney,151.1851798,-33.92001097,123273.89144995848,19.770986367608998,Sydney,151.1851798,-33.92001097,123273.89144995848,19.770986367608998,1546,151.59563915835628,-31.482460413786146,88016
Moe - Newborough,146.29597371194862,-38.19666748238436,Melbourne,144.9750162,-37.82003131,123311.41052385101,109.48601629612624,Melbourne,144.9750162,-37.82003131,123311.41052385101,109.48601629612624,1547,146.99563915835628,-38.06425348254788,69069
Wickham - Carrington - Tighes Hill,151.75511976460209,-32.91273511892507,Sydney,151.1851798,-33.92001097,123657.686267077,25.124287996182368,Sydney,151.1851798,-33.92001097,123657.686267077,25.124287996182368,1548,152.7956391583563,-31.828870575299923,87026
Clare,138.60536512165197,-33.81775869113575,Adelaide,138.6000048,-34.93498777,123934.76577576017,0.22537494999686944,Adelaide,138.6000048,-34.93498777,123934.76577576017,0.22537494999686944,1549,138.7956391583563,-33.5609213828688,81976
Shortland - Jesmond,151.6959506455368,-32.88196197223154,Sydney,151.1851798,-33.92001097,124551.39832606234,22.191755259345744,Sydney,151.1851798,-33.92001097,124551.39832606234,22.191755259345744,1550,152.1956391583563,-31.482460413786146,88019
Mayfield - Warabrook,151.73032307874206,-32.89157597782191,Sydney,151.1851798,-33.92001097,124829.7885344758,23.71970677427691,Sydney,151.1851798,-33.92001097,124829.7885344758,23.71970677427691,1551,152.49563915835628,-31.655665494543037,87522
Lithgow Region,150.051438874657,-33.30742212156523,Sydney,151.1851798,-33.92001097,125243.5513203792,-56.71106807779796,Sydney,151.1851798,-33.92001097,125243.5513203792,-56.71106807779796,1552,149.2956391583563,-32.00207565605681,86510
Noosa Hinterland,152.93708478384627,-26.321037186303766,Brisbane,153.0350927,-27.45503091,126025.69501971267,-4.385766032194807,Brisbane,153.0350927,-27.45503091,126025.69501971267,-4.385766032194807,1553,152.2956391583563,-25.420282587295077,105449
Callala Bay - Currarong,150.72258236810146,-34.990578166695144,Sydney,151.1851798,-33.92001097,126136.87558249319,-160.25779338188542,Sydney,151.1851798,-33.92001097,126136.87558249319,-160.25779338188542,1554,150.69563915835627,-36.158997594222114,74565
Bendigo Region - South,144.24585279988833,-36.84330425560025,Melbourne,144.9750162,-37.82003131,126200.08979948812,-30.47293793399379,Melbourne,144.9750162,-37.82003131,126200.08979948812,-30.47293793399379,1555,144.1956391583563,-35.98579251346523,75031
Harvey,115.92052803573496,-33.094733160096325,Perth,115.8399987,-31.95501463,126616.96197427895,176.56891540164318,Perth,115.8399987,-31.95501463,126616.96197427895,176.56891540164318,1556,116.39563915835629,-33.90733154438257,80868
Kurri Kurri - Abermain,151.4611235408821,-32.80067616367706,Sydney,151.1851798,-33.92001097,126775.36157547365,11.559180810062122,Sydney,151.1851798,-33.92001097,126775.36157547365,11.559180810062122,1557,151.3956391583563,-31.482460413786146,88015
Cootamundra,148.01651847984743,-34.5995194259502,Canberra,149.1290262,-35.28302855,126801.17095098757,-52.83126294094071,Canberra,149.1290262,-35.28302855,126801.17095098757,-52.83126294094071,1558,147.7956391583563,-34.600151867410126,79033
Strathfieldsaye,144.35887794408094,-36.78886840530918,Melbourne,144.9750162,-37.82003131,126809.40757344077,-25.234675736282064,Melbourne,144.9750162,-37.82003131,126809.40757344077,-25.234675736282064,1559,144.3956391583563,-35.98579251346523,75032
Kadina,137.8202509794566,-33.986068545966795,Adelaide,138.6000048,-34.93498777,127332.54062791835,-33.89885002649195,Adelaide,138.6000048,-34.93498777,127332.54062791835,-33.89885002649195,1560,137.8956391583563,-34.08053662513946,80477
Mullumbimby,153.44286161021486,-28.54790022337104,Brisbane,153.0350927,-27.45503091,127579.91017778445,161.67004838291234,Brisbane,153.0350927,-27.45503091,127579.91017778445,161.67004838291234,1561,153.2956391583563,-29.923614686974155,92506
Newcastle Port - Kooragang,151.7445862090257,-32.86955409704824,Sydney,151.1851798,-33.92001097,127603.28672033426,23.81708551021658,Sydney,151.1851798,-33.92001097,127603.28672033426,23.81708551021658,1562,152.99563915835628,-32.1752807368137,86031
Young,148.3530625213144,-34.32113736245826,Canberra,149.1290262,-35.28302855,128174.05521816704,-33.300134305566814,Canberra,149.1290262,-35.28302855,128174.05521816704,-33.300134305566814,1563,147.99563915835628,-34.25374170589635,80030
Colac Region,143.63628253016043,-38.298032080067884,Melbourne,144.9750162,-37.82003131,128913.07076112121,-113.97934334991525,Melbourne,144.9750162,-37.82003131,128913.07076112121,-113.97934334991525,1564,142.99563915835628,-38.06425348254788,69049
Beresfield - Hexham,151.6601897228303,-32.82740528419465,Sydney,151.1851798,-33.92001097,128992.2687139674,19.823640030821934,Sydney,151.1851798,-33.92001097,128992.2687139674,19.823640030821934,1565,152.09563915835628,-31.30925533302926,88516
Mansfield (Vic.),146.20806278371822,-37.197054646967274,Melbourne,144.9750162,-37.82003131,129095.77619832988,57.13242194191694,Melbourne,144.9750162,-37.82003131,129095.77619832988,57.13242194191694,1566,146.3956391583563,-36.678612836492775,73050
Flora Hill - Spring Gully,144.28713775472252,-36.791621253960955,Melbourne,144.9750162,-37.82003131,129405.92929070561,-27.80653287185579,Melbourne,144.9750162,-37.82003131,129405.92929070561,-27.80653287185579,1567,144.2956391583563,-35.81258743270834,75529
Kangaroo Flat - Golden Square,144.2426840094109,-36.806429548537956,Melbourne,144.9750162,-37.82003131,129879.97754266809,-29.661757312329172,Melbourne,144.9750162,-37.82003131,129879.97754266809,-29.661757312329172,1568,143.49563915835628,-36.50540775573589,73533
Tomerong - Wandandian - Woollamia,150.51280780818826,-34.99694991904918,Canberra,149.1290262,-35.28302855,130039.1524422509,75.41462639434677,Canberra,149.1290262,-35.28302855,130039.1524422509,75.41462639434677,1569,151.09563915835628,-35.46617727119457,76559
Oberon,149.77570246888797,-33.8880275742169,Sydney,151.1851798,-33.92001097,130408.23227704903,-88.04086909559994,Sydney,151.1851798,-33.92001097,130408.23227704903,-88.04086909559994,1570,148.2956391583563,-33.734126463625685,81525
Moonta,137.67134568783393,-34.043840454522936,Adelaide,138.6000048,-34.93498777,130568.49328594236,-40.39809893635665,Adelaide,138.6000048,-34.93498777,130568.49328594236,-40.39809893635665,1571,137.69563915835627,-34.08053662513946,80476
Brunswick Heads - Ocean Shores,153.5434701574503,-28.54742798100261,Brisbane,153.0350927,-27.45503091,130979.65771269354,157.542476067007,Brisbane,153.0350927,-27.45503091,130979.65771269354,157.542476067007,1572,154.49563915835628,-29.57720452546038,93508
Waikerie,139.72129831907952,-34.200336084236476,Adelaide,138.6000048,-34.93498777,131259.48816751153,51.17550160842437,Adelaide,138.6000048,-34.93498777,131259.48816751153,51.17550160842437,1573,139.69563915835627,-34.08053662513946,80486
Sussex Inlet - Berrara,150.56166720123923,-35.146637243806694,Canberra,149.1290262,-35.28302855,131314.46221254347,82.94069262545858,Canberra,149.1290262,-35.28302855,131314.46221254347,82.94069262545858,1574,151.1956391583563,-34.94656202892391,78054
East Bendigo - Kennington,144.31561804694573,-36.75222153171723,Melbourne,144.9750162,-37.82003131,132148.8204410439,-25.966396287543994,Melbourne,144.9750162,-37.82003131,132148.8204410439,-25.966396287543994,1575,143.59563915835628,-36.332202674979,74032
Stockton - Fullerton Cove,151.82539419702346,-32.85393160283392,Sydney,151.1851798,-33.92001097,132396.92511506838,26.45486474952137,Sydney,151.1851798,-33.92001097,132396.92511506838,26.45486474952137,1576,152.69563915835627,-31.655665494543037,87523
Euroa,145.59759861223247,-36.73270518893648,Melbourne,144.9750162,-37.82003131,132706.45060086396,24.306767874183585,Melbourne,144.9750162,-37.82003131,132706.45060086396,24.306767874183585,1577,145.99563915835628,-36.332202674979,74044
The Coorong,139.72120789679383,-35.700940358360995,Adelaide,138.6000048,-34.93498777,132725.31861461414,129.61224669251632,Adelaide,138.6000048,-34.93498777,132725.31861461414,129.61224669251632,1578,139.7956391583563,-35.639382351951454,76005
Maitland,151.53882124190423,-32.76013652227966,Sydney,151.1851798,-33.92001097,132788.21345787644,14.1934401945358,Sydney,151.1851798,-33.92001097,132788.21345787644,14.1934401945358,1579,151.1956391583563,-31.482460413786146,88014
Warwick,152.005804757394,-28.23243857659758,Brisbane,153.0350927,-27.45503091,133045.8094164722,-130.26192342154008,Brisbane,153.0350927,-27.45503091,133045.8094164722,-130.26192342154008,1580,151.69563915835627,-28.884384202432834,95486
Wilderness - West,145.71244258516492,-42.57919735485543,Hobart,147.2950297,-42.85000853,133084.27414146817,-76.35370386612534,Hobart,147.2950297,-42.85000853,133084.27414146817,-76.35370386612534,1581,145.69563915835627,-42.394380501470074,56612
Morwell,146.42122041866278,-38.20764267111271,Melbourne,144.9750162,-37.82003131,134088.06410848198,108.34129396761799,Melbourne,144.9750162,-37.82003131,134088.06410848198,108.34129396761799,1582,146.7956391583563,-38.75707380557543,67076
Bendigo,144.27017490712282,-36.74854946625611,Melbourne,144.9750162,-37.82003131,134341.79459616117,-27.41411747394823,Melbourne,144.9750162,-37.82003131,134341.79459616117,-27.41411747394823,1583,144.09563915835628,-35.81258743270834,75528
Branxton - Greta - Pokolbin,151.32552307442353,-32.70987988031861,Sydney,151.1851798,-33.92001097,134850.93136432022,5.497093796438811,Sydney,151.1851798,-33.92001097,134850.93136432022,5.497093796438811,1584,150.8956391583563,-31.655665494543037,87514
Maitland - East,151.60046411348966,-32.754320201111625,Sydney,151.1851798,-33.92001097,134944.15217978772,16.461037535850316,Sydney,151.1851798,-33.92001097,134944.15217978772,16.461037535850316,1585,152.3956391583563,-31.482460413786146,88020
Huskisson - Vincentia,150.66556737848472,-35.066069525602124,Sydney,151.1851798,-33.92001097,135796.3111437262,-159.3625873974882,Sydney,151.1851798,-33.92001097,135796.3111437262,-159.3625873974882,1586,150.59563915835628,-36.332202674979,74067
Gingin - Dandaragan,115.56883103500644,-30.751446197602665,Perth,115.8399987,-31.95501463,135918.11294561223,-10.820478809431489,Perth,115.8399987,-31.95501463,135918.11294561223,-10.820478809431489,1587,115.49563915835628,-30.61643501000171,90325
Thornton - Millers Forest,151.67067316670543,-32.763117033893884,Sydney,151.1851798,-33.92001097,136038.56170962198,19.186698706384117,Sydney,151.1851798,-33.92001097,136038.56170962198,19.186698706384117,1588,152.59563915835628,-31.482460413786146,88021
Colac,143.5785559912089,-38.35883029140969,Melbourne,144.9750162,-37.82003131,136322.55267785004,-115.68335018417325,Melbourne,144.9750162,-37.82003131,136322.55267785004,-115.68335018417325,1589,143.09563915835628,-38.583868724818544,67555
Maiden Gully,144.20788331946753,-36.75394097240085,Melbourne,144.9750162,-37.82003131,136478.76451501067,-29.55959299098885,Melbourne,144.9750162,-37.82003131,136478.76451501067,-29.55959299098885,1590,143.69563915835627,-36.158997594222114,74530
St Georges Basin - Erowal Bay,150.6128125581347,-35.10345836984058,Canberra,149.1290262,-35.28302855,136592.67759546364,81.14912572375408,Canberra,149.1290262,-35.28302855,136592.67759546364,81.14912572375408,1591,151.09563915835628,-35.81258743270834,75563
Nanango,151.93308623260407,-26.7086591147065,Brisbane,153.0350927,-27.45503091,137061.4807413708,-52.49035298103694,Brisbane,153.0350927,-27.45503091,137061.4807413708,-52.49035298103694,1592,151.59563915835628,-26.63271815259329,101960
Yallourn North - Glengarry,146.50270165860456,-38.08454390192278,Melbourne,144.9750162,-37.82003131,137438.46223838144,101.91409863873159,Melbourne,144.9750162,-37.82003131,137438.46223838144,101.91409863873159,1593,146.99563915835628,-37.71784332103411,70065
Foster,146.11179935561324,-38.67896301655809,Melbourne,144.9750162,-37.82003131,137809.11828691274,133.54114743118416,Melbourne,144.9750162,-37.82003131,137809.11828691274,133.54114743118416,1594,146.59563915835628,-39.103483967089204,66079
Raymond Terrace,151.75664356983336,-32.770414095278326,Sydney,151.1851798,-33.92001097,138154.38841996528,22.39477793738929,Sydney,151.1851798,-33.92001097,138154.38841996528,22.39477793738929,1595,151.69563915835627,-31.30925533302926,88514
Rushworth,144.84310657859703,-36.57900481354635,Melbourne,144.9750162,-37.82003131,138228.2572679368,-4.799583901891537,Melbourne,144.9750162,-37.82003131,138228.2572679368,-4.799583901891537,1596,145.09563915835628,-36.158997594222114,74537
Maryborough (Vic.),143.7440493205754,-37.04751277000863,Melbourne,144.9750162,-37.82003131,138634.61984775556,-51.3065999294041,Melbourne,144.9750162,-37.82003131,138634.61984775556,-51.3065999294041,1597,143.2956391583563,-36.50540775573589,73532
Longford,147.09876534233942,-41.60954261168979,Hobart,147.2950297,-42.85000853,138737.82980740583,-6.616122916241902,Hobart,147.2950297,-42.85000853,138737.82980740583,-6.616122916241902,1598,146.99563915835628,-41.52835509768563,59109
California Gully - Eaglehawk,144.26074813096264,-36.706776964805975,Melbourne,144.9750162,-37.82003131,138849.18484892327,-26.834496575018274,Melbourne,144.9750162,-37.82003131,138849.18484892327,-26.834496575018274,1599,143.99563915835628,-35.98579251346523,75030
White Hills - Ascot,144.3217709492245,-36.67624441145703,Melbourne,144.9750162,-37.82003131,139544.33069304112,-24.25075400534191,Melbourne,144.9750162,-37.82003131,139544.33069304112,-24.25075400534191,1600,143.49563915835628,-36.158997594222114,74529
Maitland - West,151.483640940253,-32.68470912979269,Sydney,151.1851798,-33.92001097,139798.728967051,11.334732554380919,Sydney,151.1851798,-33.92001097,139798.728967051,11.334732554380919,1601,151.2956391583563,-31.30925533302926,88512
Churchill,146.41767157088617,-38.35888086179283,Melbourne,144.9750162,-37.82003131,139977.76744667665,114.94151808253383,Melbourne,144.9750162,-37.82003131,139977.76744667665,114.94151808253383,1602,146.8956391583563,-38.23745856330477,68570
Gympie Region,152.6199060861473,-26.24545069890831,Brisbane,153.0350927,-27.45503091,140231.48426418751,-16.93343815457047,Brisbane,153.0350927,-27.45503091,140231.48426418751,-16.93343815457047,1603,152.09563915835628,-25.76669274880885,104452
Brookton,117.21903035976459,-32.435231817582604,Perth,115.8399987,-31.95501463,140512.65389187823,111.9987794345956,Perth,115.8399987,-31.95501463,140512.65389187823,111.9987794345956,1604,117.29563915835628,-32.34848581757059,85354
Perth - Evandale,147.25249472778884,-41.574750303759934,Hobart,147.2950297,-42.85000853,141696.42226128324,-1.4008840114029182,Hobart,147.2950297,-42.85000853,141696.42226128324,-1.4008840114029182,1605,147.1956391583563,-41.52835509768563,59110
Jindabyne - Berridale,148.60891099978326,-36.49166542404341,Canberra,149.1290262,-35.28302855,142091.36741686324,-160.626362728422,Canberra,149.1290262,-35.28302855,142091.36741686324,-160.626362728422,1606,148.59563915835628,-36.678612836492775,73061
Junee,147.67792579618103,-34.814318709526226,Canberra,149.1290262,-35.28302855,142234.2694121034,-68.05276786143776,Canberra,149.1290262,-35.28302855,142234.2694121034,-68.05276786143776,1607,147.59563915835628,-34.94656202892391,78036
Gympie - South,152.65071074411478,-26.21740597615723,Brisbane,153.0350927,-27.45503091,142353.293416559,-15.403276886161736,Brisbane,153.0350927,-27.45503091,142353.293416559,-15.403276886161736,1608,152.1956391583563,-25.593487668051964,104951
Bangalow,153.50084028890117,-28.673358994025243,Brisbane,153.0350927,-27.45503091,142567.44758598966,161.24892932112022,Brisbane,153.0350927,-27.45503091,142567.44758598966,161.24892932112022,1609,154.3956391583563,-29.750409606217268,93010
Maitland - North,151.57900970582483,-32.677035356783,Sydney,151.1851798,-33.92001097,142654.60810872013,14.7250996146464,Sydney,151.1851798,-33.92001097,142654.60810872013,14.7250996146464,1610,151.49563915835628,-31.30925533302926,88513
Narooma - Bermagui,150.07369700136147,-36.31307994276985,Canberra,149.1290262,-35.28302855,142665.46557707884,143.07887572233352,Canberra,149.1290262,-35.28302855,142665.46557707884,143.07887572233352,1611,149.99563915835628,-36.332202674979,74064
Jervis Bay,150.6905268223507,-35.152459008055004,Canberra,149.1290262,-35.28302855,142902.97325088255,83.70611749517347,Canberra,149.1290262,-35.28302855,142902.97325088255,83.70611749517347,1612,150.99563915835628,-35.98579251346523,75065
Wallaroo,137.66780060099964,-33.893438908518164,Adelaide,138.6000048,-34.93498777,143852.51758937613,-36.178413822145124,Adelaide,138.6000048,-34.93498777,143852.51758937613,-36.178413822145124,1613,137.69563915835627,-33.734126463625685,81472
Southern Downs - West,151.82183484479233,-28.18048287528569,Brisbane,153.0350927,-27.45503091,144055.59008457605,-123.77700474353964,Brisbane,153.0350927,-27.45503091,144055.59008457605,-123.77700474353964,1614,151.59563915835628,-28.71117912167594,95984
Singleton Region,151.01008554422802,-32.6294400696231,Sydney,151.1851798,-33.92001097,144063.32741750084,-6.4234172927629825,Sydney,151.1851798,-33.92001097,144063.32741750084,-6.4234172927629825,1615,150.49563915835628,-32.00207565605681,86516
Beaufort,143.39327352317397,-37.49597875983176,Melbourne,144.9750162,-37.82003131,144129.16108430884,-75.00885366352344,Melbourne,144.9750162,-37.82003131,144129.16108430884,-75.00885366352344,1616,142.99563915835628,-37.025022998006555,72037
Australind - Leschenault,115.7127534302791,-33.25773230281829,Perth,115.8399987,-31.95501463,144961.49366740556,-175.26178553754346,Perth,115.8399987,-31.95501463,144961.49366740556,-175.26178553754346,1617,115.49563915835628,-33.734126463625685,81361
Lismore Region,153.26987127944292,-28.750897006200656,Brisbane,153.0350927,-27.45503091,145451.15625408213,170.86455796659135,Brisbane,153.0350927,-27.45503091,145451.15625408213,170.86455796659135,1618,152.99563915835628,-29.750409606217268,93003
Maryborough Region,143.7071276191844,-36.981349284472294,Melbourne,144.9750162,-37.82003131,145829.36257270983,-49.8331922000663,Melbourne,144.9750162,-37.82003131,145829.36257270983,-49.8331922000663,1619,143.1956391583563,-36.678612836492775,73034
Gympie - North,152.6711312309145,-26.176816131331467,Brisbane,153.0350927,-27.45503091,146176.3494146389,-14.1764823030179,Brisbane,153.0350927,-27.45503091,146176.3494146389,-14.1764823030179,1620,151.99563915835628,-25.593487668051964,104950
Pittsworth,151.5816839671266,-27.714589242062928,Brisbane,153.0350927,-27.45503091,146357.70440502025,-101.0548692050922,Brisbane,153.0350927,-27.45503091,146357.70440502025,-101.0548692050922,1621,150.99563915835628,-28.018358798648393,97973
Byron Bay,153.60014876980927,-28.680920137465574,Brisbane,153.0350927,-27.45503091,146769.96322967496,157.73370770437063,Brisbane,153.0350927,-27.45503091,146769.96322967496,157.73370770437063,1622,154.7956391583563,-29.403999444703494,94008
Westbury,146.83695202333246,-41.5652326672628,Hobart,147.2950297,-42.85000853,147637.82309858306,-14.640348170359298,Hobart,147.2950297,-42.85000853,147637.82309858306,-14.640348170359298,1623,146.7956391583563,-41.52835509768563,59108
Traralgon,146.58896618978352,-38.19443585229547,Melbourne,144.9750162,-37.82003131,147707.96062492696,105.90730325472882,Melbourne,144.9750162,-37.82003131,147707.96062492696,105.90730325472882,1624,147.09563915835628,-37.891048401791,69567
Seaham - Woodville,151.70726564013353,-32.659247401906576,Sydney,151.1851798,-33.92001097,148045.68735672612,18.950557907200608,Sydney,151.1851798,-33.92001097,148045.68735672612,18.950557907200608,1625,151.8956391583563,-31.30925533302926,88515
Williamtown - Medowie - Karuah,151.8932162231609,-32.71716773155513,Sydney,151.1851798,-33.92001097,148808.7217034332,25.99793581000098,Sydney,151.1851798,-33.92001097,148808.7217034332,25.99793581000098,1626,153.09563915835628,-32.00207565605681,86529
Singleton,151.1773267171016,-32.575271738055086,Sydney,151.1851798,-33.92001097,149145.86351285456,-0.27767941714176547,Sydney,151.1851798,-33.92001097,149145.86351285456,-0.27767941714176547,1627,150.7956391583563,-31.828870575299923,87016
Goyder,139.07276610058724,-33.646971168636675,Adelaide,138.6000048,-34.93498777,149359.50855856144,16.737094599884497,Adelaide,138.6000048,-34.93498777,149359.50855856144,16.737094599884497,1628,139.1956391583563,-33.5609213828688,81978
Bendigo Region - North,144.36785941092032,-36.562363377664454,Melbourne,144.9750162,-37.82003131,149625.66774248768,-20.852831586282157,Melbourne,144.9750162,-37.82003131,149625.66774248768,-20.852831586282157,1629,144.49563915835628,-35.81258743270834,75530
Anna Bay,152.03955722907284,-32.773551058553096,Sydney,151.1851798,-33.92001097,149976.79329567862,31.66978233871736,Sydney,151.1851798,-33.92001097,149976.79329567862,31.66978233871736,1630,153.09563915835628,-32.34848581757059,85533
Hadspen - Carrick,147.0097179773913,-41.50925889399459,Hobart,147.2950297,-42.85000853,150780.2920566688,-8.865837247112204,Hobart,147.2950297,-42.85000853,150780.2920566688,-8.865837247112204,1631,147.09563915835628,-41.35515001692875,59607
Eaton - Pelican Point,115.71609199471162,-33.31222546730425,Perth,115.8399987,-31.95501463,150960.85967718638,-175.57006710906086,Perth,115.8399987,-31.95501463,150960.85967718638,-175.57006710906086,1632,115.29563915835628,-33.734126463625685,81360
Lemon Tree Passage - Tanilba Bay,152.00200893942053,-32.74404663365817,Sydney,151.1851798,-33.92001097,150977.1391049545,29.90479964188441,Sydney,151.1851798,-33.92001097,150977.1391049545,29.90479964188441,1633,153.1956391583563,-32.1752807368137,86032
Collie,116.21156807518612,-33.28354475799017,Perth,115.8399987,-31.95501463,151401.98463116813,166.64400527538666,Perth,115.8399987,-31.95501463,151401.98463116813,166.64400527538666,1634,116.59563915835629,-33.5609213828688,81865
Youngtown - Relbia,147.18973065049065,-41.488573621487866,Hobart,147.2950297,-42.85000853,151474.13512218255,-3.2456062926692355,Hobart,147.2950297,-42.85000853,151474.13512218255,-3.2456062926692355,1635,147.2956391583563,-41.35515001692875,59608
Corangamite - North,143.2604686316201,-38.02207085994342,Melbourne,144.9750162,-37.82003131,152411.2679947617,-97.96841820758691,Melbourne,144.9750162,-37.82003131,152411.2679947617,-97.96841820758691,1636,142.7956391583563,-37.71784332103411,70044
Summerhill - Prospect,147.13703824465858,-41.479628662646306,Hobart,147.2950297,-42.85000853,152776.32366528022,-4.831437806286257,Hobart,147.2950297,-42.85000853,152776.32366528022,-4.831437806286257,1637,147.1956391583563,-41.18194493617186,60106
Jondaryan,151.48832111647755,-27.429805181034222,Brisbane,153.0350927,-27.45503091,152944.36789617912,-88.59085196538564,Brisbane,153.0350927,-27.45503091,152944.36789617912,-88.59085196538564,1638,150.8956391583563,-27.845153717891506,98470
Lismore,153.2859518106753,-28.81950721349934,Brisbane,153.0350927,-27.45503091,153208.9035629449,170.73179013945398,Brisbane,153.0350927,-27.45503091,153208.9035629449,170.73179013945398,1639,152.8956391583563,-29.923614686974155,92504
Deloraine,146.3597114580517,-41.65410306091546,Hobart,147.2950297,-42.85000853,153633.07777377364,-29.753342048746067,Hobart,147.2950297,-42.85000853,153633.07777377364,-29.753342048746067,1640,146.3956391583563,-41.52835509768563,59106
Prospect Vale - Blackstone,147.09786780137503,-41.47452577367021,Hobart,147.2950297,-42.85000853,153650.4744659237,-5.998921477571789,Hobart,147.2950297,-42.85000853,153650.4744659237,-5.998921477571789,1641,146.8956391583563,-41.35515001692875,59606
Koombana,115.68143709666968,-33.33448039332292,Perth,115.8399987,-31.95501463,153702.40072602502,-174.42884821944577,Perth,115.8399987,-31.95501463,153702.40072602502,-174.42884821944577,1642,115.7956391583563,-33.90733154438257,80865
Kings Meadows - Punchbowl,147.16226199689345,-41.46896793353491,Hobart,147.2950297,-42.85000853,153793.39569020894,-4.031754160852739,Hobart,147.2950297,-42.85000853,153793.39569020894,-4.031754160852739,1643,146.99563915835628,-41.18194493617186,60105
Casino,153.04040525494705,-28.844087334488837,Brisbane,153.0350927,-27.45503091,153939.29810653534,179.8055297006772,Brisbane,153.0350927,-27.45503091,153939.29810653534,179.8055297006772,1644,152.7956391583563,-29.403999444703494,93998
Otway,143.5538893630468,-38.642109589852524,Melbourne,144.9750162,-37.82003131,154299.53435027975,-125.92708406336922,Melbourne,144.9750162,-37.82003131,154299.53435027975,-125.92708406336922,1645,143.3956391583563,-39.103483967089204,66063
Goonellabah,153.33185720039748,-28.82295770199692,Brisbane,153.0350927,-27.45503091,154373.98376194542,169.0997261841878,Brisbane,153.0350927,-27.45503091,154373.98376194542,169.0997261841878,1646,152.99563915835628,-30.096819767731045,92007
Norwood (Tas.),147.18073667345945,-41.459309825423794,Hobart,147.2950297,-42.85000853,154762.71800441807,-3.4482162316516343,Hobart,147.2950297,-42.85000853,154762.71800441807,-3.4482162316516343,1647,147.3956391583563,-41.18194493617186,60107
Bathurst - East,149.62923026242933,-33.415232739224514,Sydney,151.1851798,-33.92001097,154782.56302337474,-68.27409161765856,Sydney,151.1851798,-33.92001097,154782.56302337474,-68.27409161765856,1648,148.59563915835628,-32.86810105984125,84017
Waverley - St Leonards,147.23406177632455,-41.456138679650564,Hobart,147.2950297,-42.85000853,154908.37377293204,-1.8368585631949945,Hobart,147.2950297,-42.85000853,154908.37377293204,-1.8368585631949945,1649,147.49563915835628,-41.00873985541497,60605
South Launceston,147.14746192097502,-41.45562739134949,Hobart,147.2950297,-42.85000853,155362.6093116714,-4.436719283464535,Hobart,147.2950297,-42.85000853,155362.6093116714,-4.436719283464535,1650,147.2956391583563,-41.00873985541497,60604
West Launceston,147.12606940018173,-41.453632192097125,Hobart,147.2950297,-42.85000853,155732.10201917918,-5.0694297026751,Hobart,147.2950297,-42.85000853,155732.10201917918,-5.0694297026751,1651,147.09563915835628,-41.00873985541497,60603
Bunbury,115.63328564545512,-33.35398436435941,Perth,115.8399987,-31.95501463,156351.2182515715,-172.85255524442005,Perth,115.8399987,-31.95501463,156351.2182515715,-172.85255524442005,1652,115.59563915835628,-33.90733154438257,80864
Shepparton Region - West,145.2127708702441,-36.42306365723922,Melbourne,144.9750162,-37.82003131,156468.9321862735,7.656560219675632,Melbourne,144.9750162,-37.82003131,156468.9321862735,7.656560219675632,1653,145.59563915835628,-35.98579251346523,75038
